X,Y,SERVICEREQUESTID,STREETADDRESS,CITY,STATE,ZIPCODE,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,PRIORITY,DETAILS,WARD,XCOORD,YCOORD,LATITUDE,LONGITUDE,MARADDRESSREPOSITORYID,GIS_ID,GLOBALID,CREATED,EDITED,OBJECTID
398389.729999997,138772.079999998,26-00192666,419 U STREET NW,WASHINGTON,DC,20001,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:02:08+00,2026/04/07 12:05:22+00,2026/04/08 03:59:00+00,2026/03/29 18:02:08+00,,,,Closed,,Standard,,Ward 1,398389.73,138772.08,38.91681544,-77.01856788,229601,,{4E2EBFAA-9E82-189A-E063-782F520AAE9C},,,12515885
399630.149999999,136535.120000001,26-00192667,1 COLUMBUS CIRCLE NE,WASHINGTON,DC,20002,SIGNMISS_v2,Roadway Signs,,DDOT,1,2026/03/29 18:03:11+00,2026/03/30 18:31:04+00,2026/10/02 18:03:11+00,2026/03/29 18:03:11+00,,,,Closed,,Standard,,Ward 6,399630.15,136535.12,38.89666519,-77.0042635,285727,,{4E2EBFAA-9E83-189A-E063-782F520AAE9C},,,12515886
400108.659999996,136806.829999998,26-00192668,518 G STREET NE,WASHINGTON,DC,20002,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/29 18:04:02+00,2026/04/24 16:43:03+00,2026/04/25 03:59:00+00,2026/03/29 18:04:02+00,,,,Closed,,Standard,,Ward 6,400108.66,136806.83,38.89911326,-76.99874736,12006,,{4E2EBFAA-9E84-189A-E063-782F520AAE9C},,,12515887
393747.32,144388.0,26-00192669,3600 PATTERSON STREET NW,WASHINGTON,DC,20015,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:04:24+00,2026/04/06 15:06:47+00,2026/04/07 03:59:00+00,2026/03/29 18:04:24+00,,,,Closed,,Standard,,Ward 3,393747.32,144388,38.96738448,-77.07215026,263215,,{4E2EBFAA-9E85-189A-E063-782F520AAE9C},,,12515888
398122.700000003,145157.649999999,26-00192670,6918 6TH STREET NW,WASHINGTON,DC,20012,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:05:16+00,2026/04/07 13:35:42+00,2026/04/08 03:59:00+00,2026/03/29 18:05:16+00,,,,Closed,,Standard,,Ward 4,398122.7,145157.65,38.97433793,-77.02166445,250929,,{4E2EBFAA-9E86-189A-E063-782F520AAE9C},,,12515889
398578.020000003,135009.190000001,26-00192672,300 E STREET SW,WASHINGTON,DC,20546,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/29 18:06:03+00,2026/03/30 18:27:06+00,2026/03/30 18:06:03+00,2026/03/29 18:06:03+00,,,,Closed,,Standard,,Ward 6,398578.02,135009.19,38.88291797,-77.01638894,42489,,{4E2EBFAA-9E87-189A-E063-782F520AAE9C},,,12515890
400935.899999999,141266.359999999,26-00192673,1221 MICHIGAN AVENUE NE,WASHINGTON,DC,20017,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/29 18:06:12+00,2026/04/20 19:41:34+00,2026/04/21 03:59:00+00,2026/03/29 18:06:12+00,,,,Closed,,Standard,,Ward 5,400935.9,141266.36,38.93928567,-76.98920482,70947,,{4E2EBFAA-9E88-189A-E063-782F520AAE9C},,,12515891
393581.149999999,139332.690000001,26-00192674,2441 TUNLAW ROAD NW,WASHINGTON,DC,20007,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:06:56+00,2026/04/06 15:36:39+00,2026/04/07 03:59:00+00,2026/03/29 18:06:56+00,,,,Closed,,Standard,,Ward 3,393581.15,139332.69,38.9218433,-77.07402041,271787,,{4E2EBFAA-9E89-189A-E063-782F520AAE9C},,,12515892
399770.590000004,138243.390000001,26-00192675,1550 HARRY THOMAS WAY NE,WASHINGTON,DC,20002,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/29 18:07:04+00,2026/03/30 02:25:56+00,2026/03/30 18:07:04+00,2026/03/29 18:07:04+00,,,,Closed,,Standard,,Ward 5,399770.59,138243.39,38.91205394,-77.00264513,317400,,{4E2EBFAA-9E8A-189A-E063-782F520AAE9C},,,12515893
396946.329999998,139287.600000001,26-00192676,15TH STREET NW AND CHAPIN STREET NW,WASHINGTON,DC,20009,PubspceInsp,Public Space Inspection,,DDOT,1,2026/03/29 18:10:11+00,2026/04/01 18:21:17+00,2026/06/24 18:10:11+00,2026/03/29 18:10:11+00,,,,Closed,,Standard,,Ward 1,396946.33001112,139287.59999869,38.92145525,-77.03521389,906648,,{4E2EBFAA-9E8B-189A-E063-782F520AAE9C},,,12515894
397372.549999997,142045.280000001,26-00192677,1305 BUCHANAN STREET NW,WASHINGTON,DC,20011,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:11:07+00,2026/04/07 13:05:40+00,2026/04/08 03:59:00+00,2026/03/29 18:11:07+00,,,,Closed,,Standard,,Ward 4,397372.55,142045.28,38.94629898,-77.03030942,255182,,{4E2EBFAA-9E8C-189A-E063-782F520AAE9C},,,12515895
399331.859999999,142279.329999998,26-00192691,26 CRITTENDEN STREET NE,WASHINGTON,DC,20011,S0451,Trash Cart - Delivery,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:28:15+00,2026/04/24 13:50:22+00,2026/04/27 18:28:14+00,2026/03/29 18:28:15+00,,,,Closed,,Standard,,Ward 5,399331.86,142279.33,38.94841104,-77.00770768,46106,,{4E2F2AE0-359D-0364-E063-782F520A24A7},,,12515896
398331.049999997,140473.579999998,26-00192692,445 LURAY PLACE NW,WASHINGTON,DC,20010,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:29:18+00,2026/04/07 16:35:07+00,2026/04/08 03:59:00+00,2026/03/29 18:29:18+00,,,,Closed,,Standard,,Ward 1,398331.05,140473.58,38.93214265,-77.01924865,229051,,{4E2F2AE0-359E-0364-E063-782F520A24A7},,,12515897
393533.359999999,143706.899999999,26-00192693,3741 MILITARY ROAD NW,WASHINGTON,DC,20015,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/29 18:30:12+00,2026/04/21 17:14:14+00,2026/04/22 03:59:00+00,2026/03/29 18:30:12+00,,,,Closed,,Standard,,Ward 3,393533.36,143706.9,38.96124708,-77.07461274,263784,,{4E2F2AE0-359F-0364-E063-782F520A24A7},,,12515898
397725.979999997,145455.120000001,26-00192694,7139 GEORGIA AVENUE NW,WASHINGTON,DC,20012,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:31:16+00,2026/04/07 13:05:32+00,2026/04/08 03:59:00+00,2026/03/29 18:31:16+00,,,,Closed,,Standard,,Ward 4,397725.98,145455.12,38.97701667,-77.02624368,253794,,{4E2F2AE0-35A0-0364-E063-782F520A24A7},,,12515899
400690.950000003,141620.609999999,26-00192695,1004 URELL PLACE NE,WASHINGTON,DC,20017,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:31:41+00,2026/04/06 18:35:23+00,2026/04/07 03:59:00+00,2026/03/29 18:31:41+00,,,,Closed,,Standard,,Ward 5,400690.95,141620.61,38.94247709,-76.99202985,76312,,{4E2F2AE0-35A1-0364-E063-782F520A24A7},,,12515900
392490.829999998,142480.93,26-00192696,4404 BURLINGTON PLACE NW,WASHINGTON,DC,20016,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:32:40+00,2026/04/06 15:06:55+00,2026/04/07 03:59:00+00,2026/03/29 18:32:40+00,,,,Closed,,Standard,,Ward 3,392490.83,142480.93,38.95019527,-77.08662813,267994,,{4E2F2AE0-35A2-0364-E063-782F520A24A7},,,12515901
400197.200000003,137438.77,26-00192697,615 ORLEANS PLACE NE,WASHINGTON,DC,20002,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/29 18:33:38+00,2026/05/01 17:40:52+00,2026/05/02 03:59:00+00,2026/03/29 18:33:38+00,,,,Closed,,Standard,,Ward 6,400197.2,137438.77,38.90480599,-76.99772649,4180,,{4E2F2AE0-35A3-0364-E063-782F520A24A7},,,12515902
394872.520000003,145012.460000001,26-00192698,3031 TENNYSON STREET NW,WASHINGTON,DC,20015,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:33:43+00,2026/04/07 14:35:11+00,2026/04/08 03:59:00+00,2026/03/29 18:33:43+00,,,,Closed,,Standard,,Ward 4,394872.52,145012.46,38.97301706,-77.05917115,260580,,{4E2F2AE0-35A4-0364-E063-782F520A24A7},,,12515903
393375.390000001,143708.84,26-00192699,3833 MILITARY ROAD NW,WASHINGTON,DC,20015,S0301,Pothole,Toa-Street & Bridge Maintenance,DDOT,1,2026/03/29 18:34:16+00,2026/03/30 19:26:27+00,2026/04/01 18:34:16+00,2026/03/29 18:34:16+00,,,,Closed,,Standard,,Ward 3,393375.39,143708.84,38.96126338,-77.07643543,263787,,{4E2F2AE0-35A5-0364-E063-782F520A24A7},,,12515904
396441.909999996,140332.050000001,26-00192700,3163 18TH STREET NW,WASHINGTON,DC,20010,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:34:41+00,2026/04/07 13:05:48+00,2026/04/08 03:59:00+00,2026/03/29 18:34:41+00,,,,Closed,,Standard,,Ward 1,396441.91,140332.05,38.93086242,-77.0410361,233173,,{4E2F2AE0-35A6-0364-E063-782F520A24A7},,,12515905
396518.409999996,138696.859999999,26-00192701,1746 WILLARD STREET NW,WASHINGTON,DC,20009,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/29 18:35:19+00,2026/04/29 18:10:52+00,2026/04/30 03:59:00+00,2026/03/29 18:35:19+00,,,,Closed,,Standard,,Ward 2,396518.41,138696.86,38.91613208,-77.04014552,238042,,{4E2F2AE0-35A7-0364-E063-782F520A24A7},,,12515906
399973.390000001,136630.699999999,26-00192702,402 F STREET NE,WASHINGTON,DC,20002,SIGNMISS_v2,Roadway Signs,,DDOT,1,2026/03/29 18:35:35+00,2026/03/30 18:26:08+00,2026/10/02 18:35:35+00,2026/03/29 18:35:35+00,,,,Closed,,Standard,,Ward 6,399973.39,136630.7,38.89752662,-77.00030675,27749,,{4E2F2AE0-35A8-0364-E063-782F520A24A7},,,12515907
400823.469999999,135074.920000002,26-00192703,427 12TH STREET SE,WASHINGTON,DC,20003,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:36:21+00,2026/04/03 11:35:35+00,2026/04/04 03:59:00+00,2026/03/29 18:36:21+00,,,,Closed,,Standard,,Ward 6,400823.47,135074.92,38.88351119,-76.99050907,24396,,{4E2F2AE0-35A9-0364-E063-782F520A24A7},,,12515908
401968.18,133276.949999999,26-00192704,1837 T STREET SE,WASHINGTON,DC,20020,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:38:14+00,2026/04/02 18:06:19+00,2026/04/03 03:59:00+00,2026/03/29 18:38:14+00,,,,Closed,,Standard,,Ward 8,401968.18,133276.95,38.86731255,-76.97732083,55025,,{4E2F2AE0-35AA-0364-E063-782F520A24A7},,,12515909
397361.469999999,145792.699999999,26-00192705,7413 ALASKA AVENUE NW,WASHINGTON,DC,20012,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/29 18:38:42+00,2026/04/29 15:11:31+00,2026/04/30 03:59:00+00,2026/03/29 18:38:42+00,,,,Closed,,Standard,,Ward 4,397361.47,145792.7,38.98005631,-77.03045166,258161,,{4E2F2AE0-35AB-0364-E063-782F520A24A7},,,12515910
399931.140000001,136878.690000001,26-00192706,730 4TH STREET NE,WASHINGTON,DC,20002,S0316,Recycling Cart Delivery,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:38:56+00,2026/04/09 16:13:04+00,2026/04/27 18:38:56+00,2026/03/29 18:38:56+00,,,,Closed,,Standard,,Ward 6,399931.14,136878.69,38.89976061,-77.00079383,78211,,{4E2F2AE0-35AC-0364-E063-782F520A24A7},,,12515911
394372.100000001,143789.149999999,26-00192707,5437 NEBRASKA AVENUE NW,WASHINGTON,DC,20015,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/29 18:40:48+00,2026/04/29 17:11:05+00,2026/04/30 03:59:00+00,2026/03/29 18:40:48+00,,,,Closed,,Standard,,Ward 4,394372.1,143789.15,38.96199412,-77.06493596,262446,,{4E2F2AE0-35AD-0364-E063-782F520A24A7},,,12515912
398444.859999999,138543.960000001,26-00192708,463 FLORIDA AVENUE NW,WASHINGTON,DC,20001,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:40:48+00,2026/03/30 12:06:12+00,2026/04/03 18:40:48+00,2026/03/29 18:40:48+00,,,,Closed,,Standard,,Ward 1,398444.86,138543.96,38.91476056,-77.01793166,290151,,{4E2F2AE0-35AE-0364-E063-782F520A24A7},,,12515913
397361.469999999,145792.699999999,26-00192709,7413 ALASKA AVENUE NW,WASHINGTON,DC,20012,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:41:32+00,2026/04/07 13:35:50+00,2026/04/08 03:59:00+00,2026/03/29 18:41:32+00,,,,Closed,,Standard,,Ward 4,397361.47,145792.7,38.98005631,-77.03045166,258161,,{4E2F2AE0-35AF-0364-E063-782F520A24A7},,,12515914
393598.420000002,142158.949999999,26-00192710,3725 ALTON PLACE NW,WASHINGTON,DC,20016,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/29 18:41:40+00,2026/04/21 17:44:51+00,2026/04/22 03:59:00+00,2026/03/29 18:41:40+00,,,,Closed,,Standard,,Ward 3,393598.42,142158.95,38.94730322,-77.07384763,223038,,{4E2F2AE0-35B0-0364-E063-782F520A24A7},,,12515915
399803.939999998,136432.760000002,26-00192711,432 3RD STREET NE,WASHINGTON,DC,20002,S0181,Illegal Dumping,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 18:41:53+00,2026/04/02 10:42:43+00,2026/04/15 18:41:53+00,2026/03/29 18:41:53+00,,,,Closed,,Standard,,Ward 6,399803.94,136432.76,38.89574349,-77.00226008,146356,,{4E2F2AE0-35B1-0364-E063-782F520A24A7},,,12515916
401575.32,140810.41,26-00192737,1618 OTIS STREET NE,WASHINGTON,DC,20018,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/29 19:12:34+00,2026/04/20 19:41:40+00,2026/04/21 03:59:00+00,2026/03/29 19:12:34+00,,,,Closed,,Standard,,Ward 5,401575.32,140810.41,38.93517743,-76.98183045,59612,,{4E2FCBE2-892B-6B78-E063-782F520ADCEC},,,12515917
399881.689999998,137293.629999999,26-00192738,319 L STREET NE,WASHINGTON,DC,20002,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 19:13:40+00,2026/04/03 12:05:38+00,2026/04/04 03:59:00+00,2026/03/29 19:13:40+00,,,,Closed,,Standard,,Ward 6,399881.69,137293.63,38.90349853,-77.00136397,39102,,{4E2FCBE2-892C-6B78-E063-782F520ADCEC},,,12515918
393976.960000001,142753.59,26-00192739,4817 36TH STREET NW,WASHINGTON,DC,20008,SIGNMISS_v2,Roadway Signs,,DDOT,1,2026/03/29 19:13:44+00,2026/04/07 12:51:31+00,2026/10/02 19:13:44+00,2026/03/29 19:13:44+00,,,,Closed,,Standard,,Ward 3,393976.96,142753.59,38.95266291,-77.06948607,223159,,{4E2FCBE2-892D-6B78-E063-782F520ADCEC},,,12515919
397103.560000002,135736.300000001,26-00192740,1 15TH STREET SW,WASHINGTON,DC,20004,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/29 19:13:50+00,2026/03/30 18:50:03+00,2026/03/30 19:13:50+00,2026/03/29 19:13:50+00,,,,Closed,,Standard,,Ward 2,397103.56,135736.3,38.88946443,-77.03338579,313455,,{4E2FCBE2-892E-6B78-E063-782F520ADCEC},,,12515920
400406.490000002,136211.010000002,26-00192741,724 C STREET NE,WASHINGTON,DC,20002,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/29 19:14:56+00,2026/05/01 18:10:52+00,2026/05/02 03:59:00+00,2026/03/29 19:14:56+00,,,,Closed,,Standard,,Ward 6,400406.49,136211.01,38.89374581,-76.99531432,77925,,{4E2FCBE2-892F-6B78-E063-782F520ADCEC},,,12515921
399187.899999999,133841.91,26-00192742,1415 SOUTH CAPITOL STREET SW,WASHINGTON,DC,20003,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 19:16:26+00,2026/04/03 13:06:31+00,2026/04/04 03:59:00+00,2026/03/29 19:16:26+00,,,,Closed,,Standard,,Ward 6,399187.9,133841.91,38.87240376,-77.00935843,64590,,{4E2FCBE2-8930-6B78-E063-782F520ADCEC},,,12515922
399890.039999999,131052.68,26-00192743,444 NEWCOMB STREET SE,WASHINGTON,DC,20032,VACPROP,DOB - Vacant Private Property Inspection,Department of Buildings (DOB),DOB,1,2026/03/29 19:19:02+00,2026/03/31 18:09:54+00,2026/04/03 19:19:02+00,2026/03/29 19:19:02+00,,,,Closed,,Standard,,Ward 8,399890.04,131052.68,38.84727757,-77.0012667,21084,,{4E2FCBE2-8931-6B78-E063-782F520ADCEC},,,12515923
397603.289999999,144902.5,26-00192744,1110 ASPEN STREET NW,WASHINGTON,DC,20012,S0346,Sanitation Enforcement,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 19:20:19+00,2026/03/30 15:51:06+00,2026/04/03 19:20:19+00,2026/03/29 19:20:19+00,,,,Closed,,Standard,,Ward 4,397603.29,144902.5,38.97203821,-77.02765767,283918,,{4E2FCBE2-8932-6B78-E063-782F520ADCEC},,,12515924
392888.119999997,142226.91,26-00192745,42ND STREET NW AND ALBEMARLE STREET NW,WASHINGTON,DC,20016,SIGTRAMA,Traffic Lights and Pedestrian Walk Signals,Toa- Trans Sys Mnt,DDOT,1,2026/03/29 19:21:23+00,2026/03/29 23:20:56+00,2026/03/31 19:21:23+00,2026/03/29 19:21:23+00,,,,Closed,,Standard,,Ward 3,392888.11999135,142226.91001742,38.94790996,-77.08204224,903378,,{4E2FCBE2-8933-6B78-E063-782F520ADCEC},,,12515925
397838.700000003,141109.98,26-00192746,829 QUINCY STREET NW,WASHINGTON,DC,20011,S0181,Illegal Dumping,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 19:24:38+00,2026/03/30 15:18:13+00,2026/04/15 19:24:38+00,2026/03/29 19:24:38+00,,,,Closed,,Standard,,Ward 4,397838.7,141109.98,38.93787446,-77.02492912,225069,,{4E2FCBE2-8934-6B78-E063-782F520ADCEC},,,12515926
397672.210000001,140303.66,26-00192758,1006 LAMONT STREET NW,WASHINGTON,DC,20010,CONTREMO,Container Removal,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 19:43:04+00,2026/06/12 12:12:37+00,2026/04/27 19:43:04+00,2026/03/29 19:43:04+00,,,,Closed,,Standard,,Ward 1,397672.21,140303.66,38.9306108,-77.02684673,231212,,{4E306CD0-AB0D-5A3E-E063-782F520A9E6B},,,12515927
397684.950000003,145701.899999999,26-00192759,7350 GEORGIA AVENUE NW,WASHINGTON,DC,20012,S0361,Sidewalk Repair,Toa-Street & Bridge Maintenance,DDOT,1,2026/03/29 19:43:07+00,2026/04/28 14:25:55+00,2027/04/22 19:43:07+00,2026/03/29 19:43:07+00,,,,Closed,,Standard,,Ward 4,397684.95,145701.9,38.97923961,-77.02671802,253539,,{4E306CD0-AB0E-5A3E-E063-782F520A9E6B},,,12515928
400524.469999999,136371.07,26-00192760,406 9TH STREET NE,WASHINGTON,DC,20002,S0361,Sidewalk Repair,Toa-Street & Bridge Maintenance,DDOT,1,2026/03/29 19:43:14+00,,2027/04/22 19:43:14+00,2026/03/29 19:43:14+00,,,,In-Progress,,Standard,,Ward 6,400524.47,136371.07,38.89518729,-76.99395422,27192,,{4E306CD0-AB0F-5A3E-E063-782F520A9E6B},,,12515929
399405.340000004,129135.350000001,26-00192761,5 BRANDYWINE STREET SE,WASHINGTON,DC,20032,S0181,Illegal Dumping,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 19:45:22+00,2026/04/01 17:27:05+00,2026/04/15 19:45:22+00,2026/03/29 19:45:22+00,,,,Closed,,Standard,,Ward 8,399405.34,129135.35,38.8300052,-77.00684864,15579,,{4E306CD0-AB10-5A3E-E063-782F520A9E6B},,,12515930
397655.0,145695.789999999,26-00192762,1120 GERANIUM STREET NW,WASHINGTON,DC,20012,S0361,Sidewalk Repair,Toa-Street & Bridge Maintenance,DDOT,1,2026/03/29 19:45:26+00,2026/04/14 18:06:05+00,2027/04/22 19:45:26+00,2026/03/29 19:45:26+00,,,,Closed,,Standard,,Ward 4,397655,145695.79,38.97918415,-77.02706365,253545,,{4E306CD0-AB11-5A3E-E063-782F520A9E6B},,,12515931
397450.490000002,140668.52,26-00192763,3539 13TH STREET NW,WASHINGTON,DC,20010,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 19:45:27+00,2026/04/07 14:35:18+00,2026/04/08 03:59:00+00,2026/03/29 19:45:27+00,,,,Closed,,Standard,,Ward 1,397450.49,140668.52,38.93389695,-77.02940522,230618,,{4E306CD0-AB12-5A3E-E063-782F520A9E6B},,,12515932
401049.920000002,137084.690000001,26-00192764,1313 FLORIDA AVENUE NE,WASHINGTON,DC,20002,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/29 19:46:07+00,2026/03/30 03:21:04+00,2026/03/30 19:46:07+00,2026/03/29 19:46:07+00,,,,Closed,,Standard,,Ward 6,401049.92,137084.69,38.9016157,-76.98789605,68228,,{4E306CD0-AB13-5A3E-E063-782F520A9E6B},,,12515933
397728.259999998,145529.27,26-00192765,7211 GEORGIA AVENUE NW,WASHINGTON,DC,20012,S04TP,Tree Planting,Urban Forrestry,DDOT,1,2026/03/29 19:46:42+00,,2028/03/09 19:46:42+00,2026/03/29 19:46:42+00,,,,In-Progress,,Standard,,Ward 4,397728.26,145529.27,38.9776843,-77.02621761,254712,,{4E306CD0-AB14-5A3E-E063-782F520A9E6B},,,12515934
397604.549999997,145701.969999999,26-00192766,1132 GERANIUM STREET NW,WASHINGTON,DC,20012,S0361,Sidewalk Repair,Toa-Street & Bridge Maintenance,DDOT,1,2026/03/29 19:46:50+00,2026/06/09 18:15:50+00,2027/04/22 19:46:49+00,2026/03/29 19:46:50+00,,,,Closed,,Standard,,Ward 4,397604.55,145701.97,38.97924002,-77.02764592,253547,,{4E306CD0-AB15-5A3E-E063-782F520A9E6B},,,12515935
394189.100000001,143523.809999999,26-00192767,5315 NEBRASKA AVENUE NW,WASHINGTON,DC,20015,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 19:46:50+00,2026/04/06 16:05:40+00,2026/04/07 03:59:00+00,2026/03/29 19:46:50+00,,,,Closed,,Standard,,Ward 3,394189.1,143523.81,38.95960268,-77.0670452,262513,,{4E306CD0-AB16-5A3E-E063-782F520A9E6B},,,12515936
397450.490000002,140668.52,26-00192768,3539 13TH STREET NW,WASHINGTON,DC,20010,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/29 19:48:18+00,2026/04/20 17:12:31+00,2026/04/21 03:59:00+00,2026/03/29 19:48:18+00,,,,Closed,,Standard,,Ward 1,397450.49,140668.52,38.93389695,-77.02940522,230618,,{4E306CD0-AB17-5A3E-E063-782F520A9E6B},,,12515937
401191.479999997,141839.18,26-00192769,4502 SOUTH DAKOTA AVENUE NE,WASHINGTON,DC,20017,S0031,Bulk Collection,SWMA- Solid Waste Management Admistration,DPW,1,2026/03/29 19:48:42+00,2026/04/06 14:06:28+00,2026/04/07 03:59:00+00,2026/03/29 19:48:42+00,,,,Closed,,Standard,,Ward 5,401191.48,141839.18,38.94444549,-76.98625583,20679,,{4E306CD0-AB18-5A3E-E063-782F520A9E6B},,,12515938
397559.560000002,145352.710000001,26-00192770,7130 12TH STREET NW,WASHINGTON,DC,20012,SIGNMISS_v2,Roadway Signs,,DDOT,1,2026/03/29 19:48:49+00,2026/03/31 16:26:26+00,2026/10/02 19:48:49+00,2026/03/29 19:48:49+00,,,,Closed,,Standard,,Ward 4,397559.56,145352.71,38.97609335,-77.02816391,334710,,{4E306CD0-AB19-5A3E-E063-782F520A9E6B},,,12515939
399791.450000003,136630.649999999,26-00192771,230 F STREET NE,WASHINGTON,DC,20002,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/29 19:49:14+00,2026/05/01 17:41:03+00,2026/05/02 03:59:00+00,2026/03/29 19:49:14+00,,,,Closed,,Standard,,Ward 6,399791.45,136630.65,38.89752615,-77.00240412,49158,,{4E306CD0-AB1A-5A3E-E063-782F520A9E6B},,,12515940
399930.810000002,137430.66,26-00192772,1134 4TH STREET NE,WASHINGTON,DC,20002,S0477,Scheduled Yard Waste,SWMA- Solid Waste Management Administration,DPW,1,2026/03/29 19:49:21+00,2026/05/01 17:41:09+00,2026/05/02 03:59:00+00,2026/03/29 19:49:21+00,,,,Closed,,Standard,,Ward 6,399930.81,137430.66,38.90473295,-77.00079769,73233,,{4E306CD0-AB1B-5A3E-E063-782F520A9E6B},,,12515941
401257.479999997,135773.41,26-00192773,14TH STREET SE AND EAST CAPITOL STREET,WASHINGTON,DC,20003,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2026/03/29 19:49:29+00,2026/03/30 03:31:43+00,2026/03/30 19:49:28+00,2026/03/29 19:49:29+00,,,,Closed,,Standard,,Ward 6,401257.47999912,135773.41001143,38.88980261,-76.9855056,903606,,{4E306CD0-AB1C-5A3E-E063-782F520A9E6B},,,12515942
397611.049999997,145636.579999998,26-00192774,7315 12TH STREET NW,WASHINGTON,DC,20012,S0361,Sidewalk Repair,Toa-Street & Bridge Maintenance,DDOT,1,2026/03/29 19:49:32+00,2026/04/28 14:21:02+00,2027/04/22 19:49:32+00,2026/03/29 19:49:32+00,,,,Closed,,Standard,,Ward 4,397611.05,145636.58,38.97865066,-77.02757068,253437,,{4E306CD0-AB1D-5A3E-E063-782F520A9E6B},,,12515943
